#id zspec zflag zphotz ra dec mag_sel
801351 0.426 3.5 0.469 150.144775 1.623509 21.3
801365 0.5337 4.5 0.518 150.139114 1.619734 20.39
700874 9.9999 0 0.373 150.270554 2.244102 22.27
700896 1.0954 3.4 -1 150.262634 2.267512 22.39
805115 0.1056 4.5 0.094 150.22081 1.668875 19.11
801511 9.9999 0 0.366 150.073135 1.619352 20.28
801687 0.5291 3.5 0.521 149.997894 1.615431 20.93
806527 0.3755 3.5 0.429 149.922134 1.772971 20.99
806666 0.531 2.5 0.533 149.884552 1.764374 20.79
701701 9.9999 0 0.323 150.392776 2.462877 20.89
848449 0.8069 2.5 0.781 149.558456 2.672076 21.57
701711 0.6041 1.5 0.644 150.230652 2.483667 22.43
801094 0.5463 4.5 0.51 150.242004 1.610143 22.37
802766 0 3.4 0.44 149.478775 1.613491 18.78
803013 0.3096 2.5 0.306 150.772614 1.705188 19.4
805101 0.741 3.5 0.746 150.225403 1.77187 21.37
801731 0.526 3.5 0.533 149.97435 1.612578 20.16
802212 0.37 4.5 0.38 149.749374 1.618073 19.39
801721 0.7468 2.5 0.781 149.981033 1.620053 21.71
839422 0.3065 3.5 0.363 150.019104 2.595417 19.99
803226 0.5696 4.5 0.591 150.705399 1.716969 22.4
839540 9.9999 0 0.391 149.995117 2.480127 22.09
839657 0.2837 4.5 0.293 149.97406 2.489825 21.85
839721 0.264 4.5 0.246 149.962936 2.536751 21.61
840867 0.4797 2.5 0.495 149.74147 2.542829 21.92
810333 0.5127 4.5 0.484 150.476349 1.916551 21.09
841273 0 4.4 0.632 149.657059 2.601662 20.82
841499 0.7106 1.5 0.728 149.606552 2.570476 22.44
805031 0.2753 4.5 0.284 150.236282 1.687551 20.64
847886 0.469 3.5 0.491 149.706223 2.686783 20.42
839430 0.1154 1.1 0.356 150.01799 2.465843 21.37
839868 9.9999 20 -1 149.937866 2.586205 18.33
841635 1.1705 18.4 0.576 149.575638 2.575658 21.72
841984 9.9999 0 0.929 149.498184 2.586316 21.92
811050 0.7833 3.5 0.724 150.323257 1.80251 22.5
840225 0 24.4 0.028 149.885239 2.507178 18.76
840292 0.3591 3.5 0.353 149.873779 2.620525 19.19
840334 0.7359 1.5 0.821 149.863419 2.473632 22.27
843517 0.0832 4.5 0.051 150.591965 2.720382 18.02
814202 0.3277 2.5 0.281 149.612167 1.804887 21.01
843899 0.7958 23.5 0.794 150.51712 2.681382 22.36
840675 0.4908 2.5 0.491 149.788696 2.543454 21.75
844769 0.6543 1.5 0.707 150.349289 2.753535 22.1
844889 0.2205 23.5 0.218 150.326065 2.687412 19.71
811606 0.7449 3.5 0.728 150.205322 1.952234 22.4
845165 0.2667 3.5 0.287 150.263321 2.67192 17.96
845235 0.2241 1.1 0.122 150.249283 2.726108 21.83
840850 0.3435 24.5 0.343 149.745102 2.465852 21.05
840863 9.9999 0 0.038 149.743042 2.568601 21.47
840990 0.4195 3.5 0.422 149.715927 2.522126 21.62
841111 0.4761 3.5 0.491 149.692154 2.461704 20.88
841508 0.9907 9.5 0.963 149.604004 2.564625 21.94
845296 1.0822 2.5 0.953 150.235138 2.636772 21.92
845304 0.7389 3.5 0.681 150.233139 2.655109 22.06
805888 0.5809 1.5 0.607 150.064651 1.710415 21.15
845787 0.7291 2.5 0.694 150.135788 2.67275 19.71
846054 0.7323 1.5 0.767 150.091278 2.687172 21.6
846141 0.6779 2.5 0.652 150.076675 2.733199 21.79
842657 0.1783 3.5 0.147 150.766815 2.688664 21.62
847167 0.8908 4.5 0.844 149.877548 2.650044 20.81
843959 0.6774 4.5 0.636 150.505753 2.729811 21.57
844123 0.7789 1.1 0.568 150.477722 2.662979 21.14
844282 0.791 4.5 0.707 150.444946 2.743686 21.07
847415 0 3.4 0.287 149.824066 2.765773 20.09
847799 0.2704 3.5 0.281 149.732803 2.643703 21.97
805853 0.2823 4.5 0.252 150.071014 1.706597 19.96
844480 0.6106 4.5 0.669 150.402267 2.667347 21.85
844646 0.6918 2.5 0.686 150.370361 2.761493 21.38
844737 0.4954 3.5 0.491 150.355515 2.639233 21.58
845132 0.8859 3.5 0.821 150.268936 2.62956 22.44
848161 0.4745 1.1 0.142 149.64183 2.734368 22.44
850105 0.62 2.5 0.66 150.447586 2.844899 21.68
805752 9.9999 0 0.556 150.096542 1.733628 22.34
805818 0.9135 29.5 0.983 150.080368 1.670139 21.99
805828 0.7471 3.5 0.732 150.077148 1.657772 20.44
806956 0.5725 4.5 0.615 149.816498 1.689949 21.29
805901 0.5248 3.5 0.521 150.060959 1.785393 22.17
805499 0.8397 2.5 0.84 150.160294 1.655831 21.42
812673 0.1057 4.5 0.108 149.970276 1.834169 19.24
806831 9.9999 20 0.514 149.847717 1.739941 21.03
805594 1.0415 1.5 1.028 150.136932 1.708019 22.49
805613 0.7335 2.5 0.75 150.132339 1.767443 22.32
805664 9.9999 0 0.521 150.120361 1.776475 21.69
805946 2.273 18.4 0.746 150.051849 1.682734 20.02
812393 0.1748 4.5 0.173 150.034363 1.919798 21.72
805968 9.9999 0 0.297 150.046204 1.770787 22.4
806138 0.6794 2.5 0.732 150.006607 1.722855 22.17
806170 0.3094 3.5 0.32 149.998962 1.681405 19.86
806721 0.566 3.5 0.607 149.87178 1.718413 21.72
806173 0.5319 2.5 0.484 149.998474 1.783262 20.76
805744 0.3449 1.5 0.36 150.097427 1.736918 19.85
805819 0.2183 4.5 0.233 150.080322 1.669566 21.85
805652 0.9941 2.5 0.943 150.124054 1.767921 22.39
805889 0.9708 2.5 0.968 150.064301 1.756043 22.1
805997 9.9999 0 0.79 150.041122 1.747012 21.9
806280 1.0307 2.5 0.978 149.973328 1.64887 22.05
806288 0.5277 2.5 0.51 149.971542 1.779059 21.67
806327 0.6833 2.5 0.648 149.964737 1.723848 22.21
806025 0.6214 2.5 0.611 150.035782 1.767748 22.18
806230 0.3745 2.5 0.426 149.985153 1.665781 21.54
806149 0.4253 3.5 0.458 150.005051 1.666431 19.73
806226 0 24.4 0.173 149.986252 1.765281 19.53
806427 0.2667 4.5 0.215 149.946548 1.687533 18.64
812525 0.5393 3.5 0.529 150.006119 1.871902 22.15
806595 0.2667 3.5 0.271 149.903976 1.783328 19.65
806657 0.6625 4.5 0.673 149.885834 1.692534 20.28
806661 0.5312 3.5 0.556 149.885345 1.650696 21.61
806248 0.2664 24.5 0.268 149.982346 1.693694 21.94
806255 0.6935 3.5 0.673 149.980469 1.658832 21.26
806317 9.9999 0 0.895 149.965988 1.773506 22.25
806376 0.3695 3.5 0.455 149.956421 1.78785 19.12
806392 0.7388 2.5 0.673 149.953049 1.774295 22.45
806398 0.5594 3.5 0.572 149.951599 1.735943 22.48
806753 0.5606 3.5 0.552 149.865051 1.745767 20.6
806862 9.9999 0 0.895 149.838257 1.687246 22.42
806902 0.7017 3.5 0.656 149.828735 1.628654 20.92
806512 0.3755 3.5 0.377 149.925873 1.777679 19.5
806516 0.7371 3.5 0.652 149.924332 1.777038 21.36
806610 9.9999 0 1.379 149.900085 1.631494 22.45
806719 0.0919 9.3 0.051 149.872864 1.764948 21.05
807320 0.3187 3.5 0.303 149.742264 1.668939 22.42
806994 0.1237 4.5 0.116 149.811249 1.667248 21.47
807012 9.9999 0 0.033 149.808258 1.756912 21.71
816612 0.5886 1.5 0.587 150.482483 2.001688 22.13
807014 0 24.4 0.097 149.808197 1.759373 17.32
807290 0.9934 9.5 1.013 149.749298 1.774783 22.36
807295 0.5261 1.1 0.059 149.747894 1.645761 22.09
806920 0.7896 2.5 0.741 149.823715 1.702895 22.42
806823 0.7502 3.5 0.681 149.848724 1.770324 21.17
806943 9.9999 20 0.036 149.818451 1.759139 21.32
806949 0.5284 4.5 0.488 149.81749 1.721975 21.38
807329 0.6851 3.5 0.64 149.738693 1.627223 22.43
807330 0.6703 3.5 0.656 149.738617 1.704358 21.8
807010 0.6635 3.5 0.591 149.808365 1.705117 22.05
807013 0 24.4 0.607 149.808182 1.701984 20.84
804685 0.5785 2.5 0.615 150.312378 1.730085 20.03
807816 0.5349 3.5 0.576 149.628372 1.744571 19.96
807823 9.9999 0 0.707 149.627045 1.767329 22.26
807827 0.7854 1.1 0.067 149.625565 1.70548 21.91
831247 0.5107 3.5 0.51 150.196609 2.299918 19.84
808505 9.9999 20 0.503 149.471756 1.773211 20.11
807301 0.1051 1.1 0.333 149.746017 1.656227 19.84
807425 9.9999 0 0.075 149.718353 1.653375 21.53
807433 0 4.4 0.277 149.717178 1.657348 20.51
807435 0.3745 2.5 0.326 149.716995 1.685812 22.08
807469 0.9209 9.5 0.919 149.708557 1.764708 22.28
805138 9.9999 0 -1 150.216446 1.718291 22.2
803302 0.6646 4.5 0.732 150.689514 1.697148 21.48
804390 0.9722 3.5 1.008 150.389984 1.742399 22.44
804607 0.7385 3.5 0.732 150.335419 1.63208 22.21
803864 0.8399 2.5 0.919 150.537537 1.632017 22.12
804392 9.9999 20 0.983 150.389908 1.741209 22.06
803230 0.6978 3.5 0.677 150.704498 1.648817 22
803297 0.3622 2.5 0.343 150.690231 1.674062 21.31
804671 0.5294 3.5 0.51 150.315567 1.661719 21.93
804721 0.6301 23.5 0.595 150.302917 1.713013 22.22
805154 0.3388 1.1 0.221 150.21405 1.720539 21.77
805171 0.4732 3.5 0.447 150.210663 1.748119 21.49
805778 0.3624 2.5 0.394 150.088806 1.636919 21.41
805782 0.844 1.5 0.953 150.087326 1.773892 22.03
805873 0.7469 2.5 0.707 150.066818 1.642915 22.16
804831 0.3466 24.5 0.326 150.279205 1.764123 19.74
804840 1.1689 9.5 1.137 150.2771 1.757728 22.43
811208 0.5845 4.5 0.556 150.286987 1.803003 22.23
805310 0.3479 1.5 0.366 150.188965 1.770511 21.42
805373 1.1276 1.5 1.252 150.179153 1.733069 22.29
805422 1.1825 1.1 0.24 150.17305 1.634826 22.42
804058 0 4.4 1.058 150.475418 1.660464 21.89
804115 0.9205 3.5 0.867 150.456009 1.681261 21.53
806142 0.2826 3.5 0.268 150.006348 1.735673 22.37
804507 0.9447 9.5 0.958 150.365448 1.785648 22.42
804827 9.9999 0 1.28 150.279602 1.716755 22.32
804890 0.5255 2.5 0.503 150.267517 1.739785 21.85
804907 0.9165 2.5 0.877 150.262741 1.732523 21.56
804909 0 3.4 0.025 150.262589 1.778054 20.77
806301 0.2489 4.5 0.297 149.968857 1.678254 20.32
805441 0.7416 2.5 0.702 150.170547 1.688761 22.36
805840 0.3222 2.5 0.336 150.073776 1.678369 20.98
805480 0.744 3.5 0.686 150.164169 1.678084 22.3
805513 9.9999 0 0.826 150.15741 1.671562 22.21
804871 0.6371 2.5 0.603 150.27124 1.746 22.09
805544 9.9999 0 0.258 150.149094 1.702486 21.27
806162 0.3385 4.5 0.336 150.000656 1.65301 20.16
806134 0.6161 2.5 0.673 150.008255 1.761958 22.2
806164 1.0241 2.5 0.973 149.999786 1.787634 20.82
806193 0.189 4.5 0.191 149.992935 1.657001 19.63
804944 0.7043 2.5 0.707 150.255127 1.704272 21.55
805051 9.9999 20 0.953 150.233307 1.760125 21.52
817154 0.4052 2.5 0.408 150.395203 2.008121 19.92
805550 0.3468 4.5 0.329 150.148041 1.784222 19.24
811488 0.6226 2.5 0.644 150.230911 1.844977 20.83
805575 1.1245 2.5 1.158 150.139954 1.780965 22.41
805073 0.315 4.5 0.293 150.231064 1.773213 21.04
805085 0.35 3.5 0.419 150.228348 1.767286 20.09
806308 0.995 1.1 0.147 149.967072 1.752561 22.08
811474 0.7461 4.5 0.715 150.232056 1.873086 22.15
810879 0.5551 3.5 0.583 150.363922 1.876881 20.44
810480 0.8944 3.5 0.891 150.4478 1.85051 21.87
811011 0.9353 3.5 0.835 150.331116 1.825607 22.47
811227 0.7417 4.5 0.763 150.28157 1.948102 21.67
811231 0.9383 9.5 0.988 150.28096 1.944016 21.85
811299 0.1689 4.5 0.165 150.26561 1.925911 17.74
810617 0.9633 3.5 0.983 150.423691 1.84879 21.8
811216 0.9335 1.5 0.9 150.285065 1.908219 22.38
811218 0.8804 3.5 0.844 150.284821 1.903358 22.42
811330 0.5937 4.5 0.568 150.258438 1.802962 21.42
810612 0.2172 3.5 0.188 150.424149 1.872488 22.34
811504 0.3731 2.5 0.35 150.228714 1.801999 20.67
811505 0.2173 4.5 0.203 150.228714 1.914764 21.34
810798 0.4333 3.5 0.429 150.383087 1.936456 20.7
817280 0.7357 3.1 1.074 150.370605 2.075416 21.65
810807 0.084 3.5 0.075 150.381653 1.932026 20.73
810954 1.6058 1.1 0.01 150.345596 1.793613 18.98
810962 0.5547 1.5 0.572 150.343567 1.909271 21.59
810974 0 4.4 0.025 150.340942 1.934983 21.49
807996 0.7626 4.5 0.715 149.582626 1.776766 22.12
811243 0.531 3.5 0.488 150.278152 1.93915 20.7
810888 0.5132 3.5 0.56 150.362747 1.872316 21.4
811936 0.5555 3.5 0.541 150.135803 1.8501 22.09
810889 0.232 1.1 0.412 150.362488 1.930483 21.95
811049 0.3934 4.5 0.398 150.323318 1.837616 21.46
811304 0.9152 3.5 0.891 150.26445 1.900151 21.73
810971 1.3694 9.1 0.939 150.341492 1.864382 21.74
810981 9.9999 0 0.881 150.337952 1.830709 22.14
811264 0.425 1.1 0.983 150.273376 1.934211 21.99
811268 0.7163 3.5 0.702 150.273087 1.855226 20.81
811590 0.3442 2.5 0.316 150.209167 1.85425 21.74
811543 0.5279 3.5 0.56 150.218414 1.809109 20.35
811559 0.6741 1.1 0.525 150.215805 1.956792 21.55
811183 0.2228 23.5 0.224 150.292206 1.925829 20
807999 0.7643 3.5 0.754 149.581787 1.781803 22.06
811187 0.938 1.5 0.891 150.290726 1.887642 22.4
811283 0.686 3.5 0.677 150.269409 1.82671 21.08
811296 0.331 1.1 0.607 150.266464 1.806122 21.83
811259 0.3708 3.5 0.35 150.274979 1.947245 20.91
811286 0.7115 4.5 0.707 150.268677 1.833681 21.69
811316 0.9363 9.5 0.988 150.261826 1.904751 22.45
811318 0.7033 4.5 0.694 150.261673 1.796592 22.14
811329 0.5271 1.5 0.603 150.258423 1.800798 22.38
811360 0.5297 4.5 0.529 150.253143 1.831402 19.92
807982 0.805 3.5 0.808 149.586212 1.708078 20.83
811444 1.4163 2.1 1.848 150.235229 1.880564 21.91
811362 0.3473 4.5 0.363 150.252655 1.912808 21.75
811406 0.2189 2.5 0.274 150.244278 1.926455 18.81
811344 9.9999 0 0.968 150.25531 1.901766 22.2
811643 9.9999 0 1.433 150.195755 1.815845 22.25
811457 0.5978 3.5 0.603 150.233612 1.896511 22.04
811631 0.5026 1.1 0.326 150.198471 1.895282 21.2
811561 0.6732 21.5 0.694 150.215698 1.958954 21.63
811562 0.3471 2.5 0.356 150.215576 1.956684 22.43
811527 0.841 3.5 0.858 150.222443 1.878022 21.1
807847 0.7347 4.5 0.698 149.621094 1.718543 20.98
811657 0.0895 3.5 0.097 150.191086 1.815603 20.43
811664 9.9999 20 0.772 150.189133 1.911954 22.42
811665 0.7448 23.5 0.75 150.189041 1.945685 22.05
808066 0.5651 3.5 0.541 149.567108 1.783185 21.26
811345 0.3694 23.5 0.343 150.255249 1.820756 21.63
811359 0.1656 2.5 0.17 150.253296 1.832344 20.3
811372 9.9999 0 0.968 150.25 1.95752 22.42
808251 0.3233 4.5 0.323 149.522263 1.679131 22.26
807544 9.9999 0 0.353 149.689682 1.695292 20.35
807775 0.3221 4.5 0.336 149.637695 1.786063 22.29
807801 9.9999 20 0.108 149.631287 1.708829 21.8
807745 0.3934 3.5 0.444 149.643219 1.700456 20.77
807779 0 3.4 -1 149.637115 1.744765 16.01
807872 0.1005 9.5 0.159 149.61647 1.783046 22.36
808150 2.0965 13.4 1.169 149.545349 1.668093 20.2
807978 0.2834 3.5 0.287 149.5867 1.665363 21.53
808075 0.5883 4.5 0.636 149.564957 1.670334 21.81
808051 0.482 2.5 0.572 149.570068 1.771793 22.24
808212 0.5274 2.5 0.615 149.531799 1.703973 22.43
808427 0.9023 3.5 0.915 149.487717 1.704255 21.14
808443 0.3104 4.1 0.2 149.485657 1.638799 22.35
808446 9.9999 20 0.564 149.485321 1.637028 21.55
808541 0.2839 4.5 0.29 149.464447 1.643381 19.22
808277 0 3.4 0.212 149.516113 1.699784 20.46
808469 9.9999 20 0.564 149.480972 1.659784 21.67
808523 0.2973 2.5 0.281 149.467987 1.683151 21.77
808562 0.806 3.1 0.043 149.461441 1.674957 20.29
808568 0.7856 9.1 1.709 149.459564 1.630211 22.44
809132 0 1.4 0.108 150.745972 1.8161 21.79
811233 1.0116 2.5 0.963 150.280426 1.921645 22.35
811347 1.1706 9.5 1.202 150.254852 1.8825 21.77
811390 0 4.4 1.069 150.247726 1.931085 19.82
811394 0.5279 1.5 0.521 150.246933 1.836354 22.24
810769 0.7102 3.5 0.724 150.39119 1.909287 21.82
810774 0.9616 4.5 0.939 150.390472 1.957027 21.1
811126 0.6724 3.5 0.648 150.305054 1.958241 22.14
808003 0.7526 4.5 0.79 149.581177 1.68307 21.92
811132 0.9699 9.5 0.953 150.303452 1.911265 21.9
811144 0 3.4 0.763 150.301743 1.883052 20.24
809746 0.6644 2.5 0.715 150.5979 1.795527 22.33
811110 0.2848 4.5 0.249 150.30867 1.944794 21.6
811237 0.5292 3.5 0.521 150.279358 1.876198 21.07
811239 1.5498 13.4 1.778 150.278976 1.959607 20.83
811429 9.9999 0 0.595 150.23938 1.907065 22.35
811463 0.5611 3.5 0.541 150.233261 1.924762 20.76
811464 0.1769 1.5 0.255 150.233047 1.944978 20.81
810823 0.3321 3.5 0.333 150.37648 1.943836 19.84
811185 9.9999 0 0.29 150.291824 1.943371 22.15
811189 0.3547 3.5 0.405 150.290146 1.956456 21.9
811191 0.1968 1.5 0.136 150.290024 1.826898 19.16
810061 1.8243 12.4 1.906 150.536713 1.849565 21.71
810929 0.3502 3.5 0.329 150.351913 1.948294 22.44
811190 9.9999 20 0.429 150.290054 1.828868 21.69
811307 0.5298 3.5 0.51 150.263779 1.876489 20.87
810153 0.54 4.1 0.669 150.517227 1.876145 21.85
811152 0.2187 4.5 0.233 150.300186 1.853555 21.75
811278 0.8342 3.5 0.817 150.270676 1.93005 22.42
813239 0.1252 3.5 0.127 149.834229 1.835962 20.94
813381 0.6748 4.5 0.648 149.800415 1.802797 21.04
813291 0.53 4.5 0.525 149.819824 1.826565 21.82
813665 0.5923 3.5 0.583 149.730911 1.899336 22.09
813346 0.3433 4.5 0.353 149.806595 1.863084 20.19
813382 9.9999 0 0.698 149.799789 1.800362 22.42
813383 0.8959 1.5 0.858 149.799393 1.808003 20.83
813680 0.7766 3.5 0.728 149.728745 1.8328 21.53
813276 9.9999 0 1.298 149.823547 1.90847 22.43
813402 0.9486 4.5 0.863 149.795471 1.828585 21.99
813435 1.2463 2.5 1.263 149.787766 1.929055 22.38
816718 0.5617 22.5 0.556 150.462753 2.043518 22.3
813491 0.3545 4.5 0.353 149.769226 1.932594 21.92
813509 0.4439 4.5 0.447 149.765076 1.818399 20.93
813568 0.541 1.1 0.37 149.750641 1.928753 21.41
813571 0.5974 3.5 0.648 149.750397 1.882993 21.39
813579 0.6815 3.5 0.632 149.748444 1.826075 22.13
813596 0.2826 3.5 0.287 149.744492 1.927478 20.62
813598 0.4741 23.5 0.499 149.744461 1.930049 20.91
813614 0.353 4.5 0.353 149.74115 1.859003 21.07
813728 9.9999 0 0.398 149.721634 1.921753 22.38
813755 0.4722 4.5 0.48 149.717163 1.850625 20.79
813818 0.6607 3.5 0.652 149.7034 1.877696 21.41
813858 0.6902 3.5 0.677 149.694595 1.928456 21.52
812674 0.3234 3.5 0.313 149.970093 1.819715 21.45
813830 0 3.4 0.038 149.702332 1.951679 19.9
816771 9.9999 0 1.126 150.453888 2.098223 22.31
816960 0.3108 3.5 0.323 150.423782 2.116639 19.81
813846 0.6031 4.5 0.607 149.698624 1.809084 20.62
812433 0.3194 3.5 0.333 150.025818 1.932912 22.25
813848 1.0053 9.5 0.963 149.697693 1.937322 22.47
811918 0.5712 4.5 0.603 150.138321 1.844021 20.17
813827 0 1.4 0.113 149.702499 1.955794 22.23
813915 0.3382 3.5 0.373 149.67955 1.90783 21.16
814049 0.3278 3.5 0.343 149.648041 1.843944 21.14
817190 0.424 3.5 0.44 150.389572 2.061363 20.71
814114 0.3558 3.5 0.363 149.63208 1.882385 20.41
814115 0.8472 2.5 0.919 149.631973 1.936093 21.95
814128 0.5285 3.5 0.499 149.629059 1.919931 20.94
817243 0 4.4 0.891 150.378159 2.000354 21.94
817251 0.5556 2.5 0.533 150.376617 1.981131 21.78
814251 0.4327 4.5 0.412 149.600937 1.826464 21.92
817192 0.1248 3.5 0.133 150.388763 2.069792 20.55
812527 0.7939 3.5 0.794 150.005951 1.897168 22.21
817232 0.8427 2.5 0.919 150.379761 2.014685 21.75
817279 0 24.4 0.48 150.370758 2.074875 19.01
814401 0.3843 4.5 0.384 149.567108 1.891263 22.17
814324 0.986 9.5 0.943 149.583603 1.839854 22.01
814325 0.5278 4.5 0.525 149.583237 1.83008 22.41
814376 0.656 3.5 0.628 149.573318 1.867664 21.34
814603 0.5298 4.5 0.533 149.521622 1.885092 20.19
814636 0 4.4 0.03 149.516144 1.844589 19.72
814809 0.578 4.5 0.544 149.476852 1.826835 21.16
816403 0.3083 4.5 0.293 150.517227 2.117222 22.35
837340 0.5038 3.5 0.503 150.395355 2.561873 22.47
816519 0.3241 4.5 0.336 150.498688 2.037191 20.98
816523 0.5279 4.5 0.568 150.498352 2.091273 21.46
828816 0.3689 4.5 0.37 150.667282 2.451704 22.09
811752 0.3443 3.5 0.336 150.171753 1.796409 20.53
811759 0.5275 3.5 0.514 150.169861 1.864849 22.25
811904 1.192 12.4 0.763 150.14122 1.819711 22.22
827470 0.602 2.5 0.607 149.58374 2.126911 20.65
811940 0.3217 3.5 0.284 150.134613 1.940363 22.16
811911 1.1776 1.1 0.136 150.14003 1.817282 22.17
811913 0.5305 4.5 0.56 150.139801 1.865973 22.42
811722 0.8422 2.5 0.835 150.176971 1.957516 21.6
811771 1.1683 9.5 1.137 150.167877 1.869444 21.89
811943 0.3841 4.5 0.419 150.134384 1.95591 21.57
828933 0.3288 4.5 0.316 150.64653 2.309221 21.07
811957 9.9999 20 0.37 150.132141 1.806804 20.17
812048 9.9999 0 0.105 150.115372 1.93998 20.58
812153 0.2678 3.5 0.249 150.08876 1.794998 22.14
812106 9.9999 20 0.821 150.098816 1.884868 21.77
812195 0.4378 4.5 0.484 150.079849 1.937317 21.3
812001 0.6836 3.5 0.702 150.123795 1.947956 22.22
812105 0 3.4 0.067 150.099121 1.882219 20.73
812148 1.0064 1.5 1.033 150.090149 1.888971 21.44
812150 0 4.4 0.803 150.089844 1.829572 21.95
812247 0.8437 22.5 0.849 150.070709 1.818041 22.04
812291 9.9999 0 0.732 150.062164 1.801493 21.96
812304 0.4741 4.5 0.477 150.058594 1.920836 20.77
812787 0.5691 4.5 0.58 149.939255 1.905613 21.27
812398 9.9999 20 0.415 150.033569 1.869615 19.53
812162 0 1.4 0.218 150.086151 1.870013 22.31
812173 0.8382 4.5 0.79 150.084854 1.906153 22.46
813059 0.4965 3.5 0.506 149.880402 1.80343 21.8
812208 0.3721 2.5 0.384 150.077255 1.801731 22.08
812243 0.4995 4.5 0.503 150.071579 1.87637 22.17
812316 0.9121 4.5 0.929 150.053299 1.846565 21.22
812351 0 4.4 0.451 150.043045 1.853695 20.21
812417 0 24.4 0.595 150.030045 1.876486 18.9
812474 0.3121 4.5 0.373 150.017731 1.937097 22.23
812480 0.2652 4.5 0.262 150.016998 1.936351 21.18
817782 0.1136 4.5 0.15 150.267776 1.993612 20.12
812524 0 4.4 0.694 150.006149 1.855311 19.55
812565 0.2806 2.1 0.07 149.995926 1.912917 18.53
812498 1.0115 9.5 0.953 150.012878 1.945172 22.23
812512 1.579 1.1 0.32 150.009033 1.924248 22.09
812388 0.6226 3.5 0.632 150.035431 1.879058 21.04
812531 0 4.4 -1 150.003632 1.818393 18.57
812669 0.1857 4.5 0.173 149.970886 1.900794 21.15
812745 1.5156 1.1 0.116 149.94931 1.881729 22.31
821241 0.7147 4.5 0.698 149.459808 2.001885 21.86
812581 0.3411 4.5 0.35 149.991226 1.865104 22.34
812619 0.3708 4.5 0.366 149.982422 1.870443 20.88
812621 0.6007 2.5 0.607 149.981842 1.955157 21.46
812768 0.5627 4.5 0.652 149.943542 1.861678 20.98
812957 0.6368 3.5 0.587 149.900558 1.884975 21.48
812962 0.5836 2.5 0.583 149.899933 1.806006 21.86
812964 0.8501 3.5 0.872 149.899261 1.836005 21.54
812681 9.9999 0 0.84 149.967743 1.934654 22.12
812796 0.3382 3.5 0.353 149.937836 1.815464 20.83
812844 0 4.4 0.644 149.926346 1.936504 18.68
833408 0.7659 1.5 0.812 149.786697 2.378313 21.97
812868 0.35 4.5 0.36 149.919907 1.888745 20.41
812908 1.5669 1.1 0.086 149.912842 1.836151 22.15
812982 0.6619 4.5 0.576 149.896255 1.94999 21.47
813012 0.9138 2.5 0.919 149.89122 1.859393 22.25
813056 0.5306 3.5 0.595 149.881378 1.88522 21.35
813067 0.3504 4.5 0.35 149.879364 1.912504 21.76
813128 0.7886 3.5 0.781 149.862106 1.936515 21.71
813171 0 24.4 0.444 149.853256 1.890427 18.09
821654 0.5619 3.5 0.552 150.768921 2.278017 21.65
813182 0.3578 1.5 0.384 149.851715 1.826453 21.02
813228 0.8133 2.1 0.316 149.83902 1.918957 21.79
813234 0.9945 9.5 0.998 149.836807 1.892863 22.08
813265 0.3388 4.5 0.343 149.826065 1.911786 21.8
813076 9.9999 0 1.309 149.875946 1.882812 22.22
813087 0.5776 3.5 0.572 149.873886 1.935516 22.16
813143 9.9999 0 0.953 149.85907 1.94385 22.23
813227 0.3722 3.5 0.447 149.839722 1.929202 19.25
818417 0.371 4.5 0.373 150.134827 2.063122 20.69
818326 0.7385 1.1 0.412 150.149231 2.114408 22.41
818245 0.5062 3.5 0.51 150.16745 1.975422 21.57
818335 0.7257 2.5 0.763 150.147324 2.064493 22.14
818387 0.3144 3.5 0.3 150.13942 1.967668 22.41
817298 0.7991 3.5 0.808 150.367874 2.080396 21.81
817554 0.424 3.5 0.412 150.312622 2.096263 20.47
817501 0 4.4 0.089 150.324783 2.103437 20.43
