id_zcosmos,zpec,cc,alpha,delta,mag_sel,id_photzi25,fuv_photzi25,nuv_photzi25,u_photzi25,eu_photzi25,b_photzi25,eb_photzi25,v_photzi25,ev_photzi25,g_photzi25,eg_photzi25,r_photzi25,er_photzi25,i_photzi25,ei_photzi25,z_photzi25,ez_photzi25,j_photzi25,ej_photzi25,k_photzi25,ek_photzi25,ic_photzi25,efuv_photzi25,enuv_photzi25,eic_photzi25,flag_maskb_photzi25,flag_maskv_photzi25,flag_maski_photzi25,flag_maskz_photzi25,flag_maskd_photzi25
701741,0.5036,4.5,150.393982,2.578904,22.35,1425407,24.2386044397387,23.5136044397387,23.743,0.036,23.425,0.035,23.284,0.028,23.7,0.035,23.206,0.027,22.896,0.024,23.032,0.041,23.213,0.067,23.163,0.138,22.863,0.083,0.058,0.149,0,0,0,0,0
701758,0.1218,4.5,150.361969,2.467454,21.69,1440643,22.8256044397387,22.5296044397387,22.603,0.02,21.876,0.017,21.702,0.013,22.066,0.015,21.862,0.014,21.558,0.012,21.635,0.015,21.743,0.017,21.468,0.024,21.565,0.055,0.047,0.036,0,0,0,0,0
701764,1.0003,1.5,150.158447,2.460318,22.46,1442037,-99,24.0906044397387,24.089,0.042,23.844,0.042,23.762,0.036,24.042,0.042,23.706,0.034,23.037,0.025,22.617,0.027,22.543,0.024,21.813,0.037,23.083,-99,0.105,0.119,0,0,0,0,0
701765,1.0851,1.5,150.225616,2.465403,22.49,1465523,-99,-99,26.486,0.197,25.517,0.103,24.903,0.069,25.667,0.105,24.007,0.041,22.926,0.024,21.896,0.017,21.377,0.012,20.432,0.012,22.975,-99,-99,0.117,0,0,0,0,0
701771,0.673,2.5,150.150803,2.495693,22.48,1461626,-99,26.4016044397387,24.925,0.066,24.371,0.055,24.008,0.041,24.457,0.052,23.497,0.031,22.716,0.021,22.425,0.025,22.169,0.019,21.455,0.027,22.684,-99,0.744,0.089,0,0,0,0,0
701777,1.0145,1.5,150.112625,2.528559,22.39,1456495,-99,-99,24.439,0.05,23.944,0.045,23.593,0.033,24.081,0.042,23.373,0.029,22.604,0.02,21.992,0.019,21.978,0.016,21.212,0.026,22.595,-99,-99,0.083,0,0,0,0,0
701814,0.2214,3.1,150.203354,2.536156,21.8,1454764,-99,-99,24.052,0.041,23.253,0.032,22.895,0.023,23.268,0.028,22.659,0.021,22.351,0.017,22.145,0.021,22.633,0.029,21.56,0.03,22.299,-99,-99,0.065,7,0,7,0,0
701819,0.8967,2.5,150.115997,2.607133,22.48,1444955,-99,-99,24.114,0.042,23.802,0.042,23.722,0.037,24.014,0.042,23.583,0.033,22.9,0.024,22.531,0.027,22.438,0.025,21.861,0.048,22.826,-99,-99,0.102,0,0,0,0,0
701855,0.2635,4.5,149.967194,2.522962,22.49,1481475,25.5656044397387,25.2706044397387,24.661,0.058,23.916,0.044,23.283,0.028,23.882,0.038,23.135,0.026,22.753,0.021,22.549,0.028,22.282,0.023,21.857,0.04,22.727,0.217,0.354,0.119,0,0,0,0,0
701867,0.6677,2.5,149.942169,2.552188,22.46,1477233,26.7446044397387,24.8976044397387,24.703,0.061,24.155,0.05,23.974,0.044,24.279,0.05,23.383,0.029,22.848,0.023,22.609,0.029,23.562,0.11,21.588,0.036,22.835,0.834,0.187,0.146,0,0,0,0,0
701911,0.3751,4.5,149.849625,2.522367,22.48,1506046,24.3136044397387,23.6406044397387,24.104,0.044,23.685,0.04,23.138,0.026,23.717,0.036,22.949,0.024,22.756,0.022,22.513,0.027,22.947,0.039,22.228,0.056,22.695,0.134,0.094,0.124,0,0,0,0,0
701916,0.5007,4.5,149.855301,2.541329,22.47,1503329,27.1096044397387,25.1596044397387,24.952,0.071,24.289,0.054,23.622,0.034,24.332,0.05,23.138,0.026,22.64,0.02,22.268,0.022,22.596,0.042,21.377,0.029,22.657,1.107,0.351,0.121,0,0,0,0,0
702398,0.8372,2.5,150.335876,2.053984,23.02,751635,27.0136044397387,25,27.045,0.186,26.421,0.147,25.793,0.094,26.423,0.139,25.184,0.067,24.04,0.038,23.449,0.034,22.872,0.026,21.387,0.016,24.055,0.945,-1,0.179,0,0,0,0,0
800074,0.9355,3.5,150.7677,1.612734,21.65,27945,-99,23.4366044397387,23.119,0.027,22.783,0.026,22.646,0.021,22.948,0.025,22.596,0.02,21.969,0.015,21.649,0.015,21.517,0.014,20.944,0.017,21.97,-99,0.06,0.065,0,0,0,0,0
800075,0.1717,4.5,150.766983,1.61727,20.37,27131,22.7046044397387,22.2716044397387,22.554,0.02,21.755,0.016,21.383,0.011,21.823,0.014,21.334,0.011,21.094,0.01,20.958,0.01,20.952,0.01,20.663,0.014,21.094,0.058,0.027,0.03,0,0,7,0,0
800091,0.2144,4.5,150.757111,1.62508,21.73,26434,23.8556044397387,23.6456044397387,23.669,0.036,22.896,0.027,22.488,0.019,22.936,0.024,22.402,0.018,22.221,0.017,22.093,0.02,22.337,0.024,21.903,0.04,22.19,0.094,0.09,0.083,0,0,0,0,0
800159,0.7926,4.1,150.719849,1.617681,22.34,44995,-99,-99,23.137,0.027,22.471,0.022,22.193,0.017,22.501,0.02,21.909,0.014,21.619,0.013,21.31,0.012,21.839,0.017,21.112,0.02,21.909,-99,-99,0.062,7,7,7,7,0
800216,1.3199,9.3,150.687683,1.623919,22.28,44093,-99,24.2456044397387,23.269,0.029,22.929,0.028,22.99,0.024,23.151,0.027,22.957,0.024,22.776,0.022,22.177,0.021,22.017,0.02,21.688,0.035,22.711,-99,0.115,0.137,0,0,0,0,0
800229,0.0,1.5,150.677124,1.613463,21.32,45556,-99,24.7956044397387,22.665,0.021,21.864,0.017,21.627,0.013,21.969,0.015,21.709,0.013,-99.9,-99.9,21.341,0.012,21.577,0.015,21.893,0.04,21.429,-99,0.205,0.04,0,0,0,0,0
800246,0.6225,3.5,150.66951,1.610566,21.85,45715,24.8596044397387,22.7576044397387,23.254,0.029,22.923,0.028,22.86,0.023,23.116,0.027,22.53,0.019,22.127,0.016,21.969,0.018,21.941,0.019,21.503,0.031,22.118,0.255,0.041,0.077,0,0,0,0,0
800248,0.372,4.5,150.66803,1.616499,19.99,45133,25.1706044397387,24.2526044397387,23.482,0.033,22.447,0.022,21.55,0.012,22.383,0.019,21.021,0.01,20.476,0.01,20.078,0.01,19.73,0.01,18.964,0.01,20.456,0.372,0.232,0.018,2,5,7,7,0
800270,0.4803,4.5,150.65329,1.62536,19.36,67120,23.4036044397387,21.7316044397387,22.059,0.016,21.452,0.014,20.943,0.01,21.6,0.013,20.527,0.01,20.139,0.01,19.803,0.01,19.583,0.01,18.952,0.01,20.097,0.074,0.031,0.014,0,0,0,0,0
800300,0.9333,4.5,150.632568,1.611945,21.45,45702,-99,23.1376044397387,22.751,0.022,22.369,0.021,22.27,0.017,22.546,0.02,22.204,0.017,21.648,0.013,21.325,0.012,20.903,0.01,20.701,0.016,21.651,-99,0.047,0.05,0,0,0,0,0
800301,0.5708,3.5,150.632126,1.618169,21.8,45002,-99,27.1336044397387,26.104,0.176,24.809,0.074,23.772,0.038,24.517,0.059,22.928,0.024,22.006,0.015,21.561,0.015,21.3,0.013,20.484,0.014,22.032,-99,1.511,0.071,0,0,0,0,0
800308,0.3713,4.5,150.627075,1.617339,20.99,44963,25.8986044397387,24.7466044397387,23.708,0.037,22.931,0.028,22.148,0.016,22.89,0.024,21.751,0.013,21.269,0.011,20.857,0.01,20.683,0.01,20.003,0.01,21.277,0.406,0.181,0.037,0,0,0,0,0
800318,0.7379,3.5,150.622864,1.613808,21.27,45489,25.6956044397387,24.5806044397387,24.314,0.053,23.683,0.04,23.084,0.026,23.811,0.04,22.587,0.02,21.565,0.012,21.089,0.011,20.629,0.01,19.711,0.01,21.58,0.397,0.15,0.051,0,0,0,0,0
800346,0.3348,2.5,150.608231,1.622089,21.97,44364,23.4966044397387,23.2036044397387,23.798,0.039,23.239,0.032,22.652,0.021,23.282,0.029,22.497,0.019,22.305,0.017,22.057,0.019,22.117,0.022,21.754,0.039,22.275,0.069,0.05,0.086,0,0,0,0,0
800382,0.1249,3.5,150.584732,1.626121,19.53,67084,-99,25.5566044397387,22.508,0.02,21.321,0.013,20.509,0.01,21.173,0.01,20.268,0.01,19.987,0.01,19.543,0.01,19.364,0.01,19.088,0.01,19.854,-99,0.434,0.011,0,0,0,0,0
800405,0.6218,4.1,150.569885,1.623633,20.42,44027,25.5686044397387,23.7476044397387,23.553,0.034,23.088,0.03,22.572,0.02,23.156,0.027,21.943,0.015,20.988,0.01,20.524,0.01,20.061,0.01,19.097,0.01,20.975,0.23,0.088,0.028,0,0,0,0,0
800413,1.016,9.5,150.566101,1.609985,22.3,46077,27.3936044397387,25.8916044397387,24.494,0.06,24.116,0.05,23.668,0.035,24.193,0.049,23.357,0.029,22.552,0.02,21.894,0.018,21.531,0.015,20.591,0.014,22.6,1.839,0.456,0.115,0,0,0,0,0
800415,0.3656,4.5,150.563858,1.619524,22.07,44542,24.3906044397387,23.6596044397387,23.705,0.037,23.274,0.033,22.808,0.022,23.28,0.029,22.604,0.02,22.417,0.018,22.128,0.02,22.17,0.023,21.618,0.032,22.401,0.116,0.076,0.096,0,0,0,0,0
800454,0.9293,1.5,150.535828,1.609854,21.75,69256,-99,-99,26.781,0.322,25.918,0.144,24.27,0.048,25.331,0.102,23.427,0.03,22.191,0.016,21.286,0.012,20.833,0.01,19.766,0.01,22.211,-99,-99,0.083,0,0,0,0,0
800456,0.3379,3.5,150.535645,1.618727,20.87,68031,24.4816044397387,23.7936044397387,23.422,0.032,22.757,0.026,21.957,0.015,22.695,0.022,21.621,0.013,21.189,0.01,20.82,0.01,20.651,0.01,19.945,0.01,21.206,0.128,0.084,0.034,0,0,0,0,0
800463,0.0,2.5,150.530991,1.612879,22.49,68841,-99,-99,26.926,0.351,25.205,0.093,24.036,0.042,24.976,0.081,23.465,0.031,22.708,0.022,22.313,0.023,22.12,0.022,22.04,0.046,22.692,-99,-99,0.128,0,0,0,0,0
800468,0.0,4.5,150.524902,1.61485,18.12,68404,26.0176044397387,20.8476044397387,19.259,0.01,18.623,0.01,18.459,0.01,18.683,0.01,18.53,0.01,-99.9,-99.9,18.333,0.01,18.52,0.01,18.961,0.01,18.343,0.386,0.018,0.01,0,0,0,0,0
800507,0.2057,4.5,150.506027,1.62386,20.28,67422,23.0666044397387,22.5196044397387,22.584,0.021,21.765,0.016,21.224,0.01,21.758,0.013,21.138,0.01,20.839,0.01,20.686,0.01,20.659,0.01,20.285,0.011,20.836,0.06,0.073,0.024,0,0,0,0,0
800509,0.2057,4.5,150.505997,1.61208,18.15,68887,23.4146044397387,22.3096044397387,21.694,0.013,20.654,0.01,19.755,0.01,20.531,0.01,19.576,0.01,18.988,0.01,18.542,0.01,18.029,0.01,17.333,0.01,18.91,0.085,0.09,0.01,0,0,0,0,0
800514,0.1729,4.5,150.503265,1.625479,20.58,88271,22.6916044397387,22.2536044397387,22.269,0.018,21.507,0.014,21.161,0.01,21.538,0.012,21.166,0.011,20.896,0.01,20.774,0.01,20.73,0.01,20.42,0.012,20.859,0.053,0.059,0.024,0,0,0,0,0
800543,0.458,4.5,150.489288,1.618804,20.41,67918,26.2166044397387,24.5526044397387,23.88,0.041,22.908,0.028,22.046,0.016,22.985,0.029,21.406,0.011,20.79,0.01,20.316,0.01,19.888,0.01,18.926,0.01,20.777,0.537,0.212,0.023,2,0,0,0,0
800562,0.9708,9.3,150.47522,1.626218,21.83,88266,-99,24.0646044397387,24.054,0.044,23.611,0.038,23.278,0.028,23.658,0.035,22.929,0.023,22.024,0.015,21.4,0.013,21.006,0.011,20.091,0.01,22.042,-99,0.101,0.069,0,0,0,0,0
800584,0.0982,1.5,150.463715,1.621718,21.11,67548,25.0536044397387,25.2686044397387,23.843,0.04,22.77,0.025,22.239,0.017,22.761,0.022,22.08,0.015,21.727,0.013,21.501,0.014,21.546,0.015,21.221,0.025,21.712,0.204,0.317,0.062,0,0,0,0,0
800611,0.3579,3.5,150.448196,1.613219,20.26,68918,25.3216044397387,23.8916044397387,23.5,0.033,22.663,0.024,21.75,0.013,22.596,0.02,21.334,0.011,20.804,0.01,20.374,0.01,19.987,0.01,19.2,0.01,20.794,0.292,0.088,0.023,0,0,0,0,0
800613,1.0676,2.5,150.445953,1.616906,21.94,68385,25.7626044397387,27.7076044397387,25.192,0.092,24.627,0.069,24.085,0.047,24.642,0.066,23.335,0.029,22.248,0.018,21.357,0.013,20.649,0.01,19.7,0.01,22.305,0.32,2.751,0.087,0,0,0,0,0
800623,1.3157,2.5,150.441071,1.61047,22.13,69276,-99,26.8786044397387,24.746,0.07,23.969,0.047,23.774,0.037,24.022,0.044,23.367,0.029,22.453,0.019,21.415,0.013,20.77,0.01,20.073,0.01,22.453,-99,1.25,0.099,0,0,7,6,0
800685,0.7459,2.5,150.411606,1.625469,21.8,67225,-99,24.0966044397387,24.051,0.044,23.655,0.044,23.392,0.032,23.724,0.037,23.02,0.026,22.272,0.018,21.992,0.022,21.754,0.018,21.077,0.021,22.186,-99,0.129,0.078,0,0,0,0,0
800696,0.0993,2.5,150.405518,1.619081,18.14,67577,21.6036044397387,21.2366044397387,21.684,0.013,20.572,0.01,19.956,0.01,20.497,0.01,19.737,0.01,19.506,0.01,19.084,0.01,18.834,0.01,18.582,0.01,19.336,0.031,0.017,0.01,0,0,0,0,0
800708,0.228,4.5,150.398361,1.611986,20.76,68539,25.1196044397387,24.4546044397387,23.353,0.03,22.535,0.023,21.891,0.014,22.478,0.019,21.642,0.013,21.29,0.011,21.032,0.011,20.771,0.01,20.284,0.01,21.268,0.197,0.128,0.036,0,0,0,0,0
800711,0.4295,2.5,150.394424,1.614377,22.12,68543,24.2266044397387,23.6956044397387,24.179,0.048,23.627,0.039,23.128,0.026,23.741,0.037,22.817,0.022,22.54,0.02,22.24,0.021,22.667,0.035,21.902,0.038,22.514,0.118,0.085,0.105,0,0,0,0,0
800717,0.5892,3.5,150.391556,1.614257,22.33,90186,25.8116044397387,24.2976044397387,24.284,0.052,23.775,0.042,23.511,0.032,23.915,0.041,23.028,0.025,22.579,0.02,22.333,0.022,22.714,0.037,21.848,0.036,22.593,0.481,0.146,0.113,0,0,0,0,0
800725,0.3082,4.5,150.38652,1.625677,22.0,109773,23.3186044397387,23.2256044397387,23.709,0.036,23.12,0.03,22.628,0.021,23.183,0.028,22.463,0.019,22.291,0.018,22.033,0.018,22.237,0.026,21.782,0.037,22.307,0.059,0.045,0.087,0,0,0,0,0
800726,0.6159,3.5,150.385925,1.620496,22.2,89180,25.1236044397387,23.7026044397387,23.811,0.039,23.429,0.035,23.354,0.029,23.621,0.034,22.851,0.022,22.395,0.018,22.271,0.021,22.544,0.032,21.748,0.034,22.398,0.214,0.074,0.096,0,0,0,0,0
800727,0.6864,2.5,150.385239,1.624339,21.71,88585,-99,25.1776044397387,24.624,0.062,23.906,0.044,23.5,0.031,23.943,0.041,22.939,0.023,22.141,0.016,21.767,0.015,21.509,0.015,20.478,0.012,22.14,-99,0.284,0.077,0,0,0,0,0
800753,0.1037,3.5,150.372604,1.609381,16.42,89570,20.6066044397387,20.1026044397387,19.735,0.01,18.602,0.01,17.948,0.01,18.531,0.01,17.731,0.01,-99.9,-99.9,-99.9,-99.9,16.615,0.01,16.182,0.01,17.212,0.036,0.021,0.01,0,0,0,0,0
800755,0.6478,3.5,150.37001,1.614403,21.88,89547,26.1176044397387,23.8406044397387,23.85,0.04,23.336,0.034,23.144,0.026,23.444,0.032,22.705,0.021,22.159,0.016,21.957,0.017,21.901,0.02,21.143,0.02,22.159,0.486,0.099,0.077,0,0,0,0,0
800781,0.5236,2.5,150.355576,1.620302,20.78,89089,-99,23.8246044397387,23.961,0.042,23.179,0.031,22.607,0.02,23.2,0.027,21.923,0.014,21.267,0.01,20.834,0.01,20.407,0.01,19.591,0.01,21.261,-99,0.101,0.038,0,0,0,0,0
800782,0.5246,2.5,150.355545,1.624512,22.39,88593,25.3436044397387,23.8116044397387,23.805,0.038,23.482,0.036,23.123,0.026,23.562,0.033,22.812,0.022,22.45,0.019,22.262,0.021,22.263,0.026,21.577,0.031,22.517,0.291,0.083,0.118,0,0,0,0,0
800788,0.7363,3.5,150.350464,1.617689,21.06,89453,-99,24.3506044397387,24.112,0.046,23.535,0.037,23.034,0.025,23.589,0.033,22.513,0.019,21.577,0.012,21.16,0.011,20.715,0.01,19.816,0.01,21.604,-99,0.121,0.051,0,0,0,0,0
800812,0.363,4.5,150.33989,1.620658,20.72,88702,22.7206044397387,22.0556044397387,22.438,0.019,21.98,0.018,21.474,0.012,22.018,0.015,21.307,0.011,21.151,0.01,20.858,0.01,20.948,0.011,20.434,0.012,21.145,0.046,0.022,0.031,0,0,0,0,0
800816,0.2267,4.5,150.339005,1.615391,18.67,88500,25.4596044397387,25.4426044397387,22.646,0.021,21.392,0.013,20.138,0.01,21.148,0.01,19.825,0.01,19.356,0.01,18.89,0.01,18.472,0.01,17.904,0.01,19.233,0.323,0.336,0.01,0,0,0,0,0
800821,0.2258,3.5,150.33873,1.614216,19.86,88771,26.3746044397387,24.9816044397387,23.464,0.032,22.269,0.02,21.23,0.01,22.082,0.016,20.849,0.01,20.315,0.01,19.913,0.01,19.462,0.01,18.699,0.01,20.298,0.698,0.232,0.015,0,0,0,0,0
800827,0.2198,3.5,150.337265,1.608831,21.99,88457,23.7266044397387,23.4296044397387,23.682,0.037,22.933,0.028,22.548,0.019,22.99,0.025,22.464,0.019,22.225,0.017,22.086,0.019,22.479,0.029,21.733,0.033,22.218,0.093,0.08,0.082,0,0,0,0,0
800836,0.3577,1.5,150.334229,1.619385,22.2,89231,26.3946044397387,27.1346044397387,25.104,0.085,24.306,0.055,23.404,0.03,24.17,0.046,22.923,0.023,22.416,0.018,22.062,0.019,21.938,0.02,21.053,0.019,22.462,0.633,1.345,0.102,0,0,0,0,0
800871,0.3663,2.5,150.322311,1.610721,19.59,90125,23.4996044397387,22.2886044397387,22.373,0.018,21.717,0.015,21.022,0.01,21.72,0.013,20.677,0.01,20.314,0.01,19.905,0.01,19.712,0.01,19.036,0.01,20.282,0.07,0.028,0.015,0,0,0,0,0
800883,0.7037,2.5,150.318115,1.618491,21.67,89260,-99,-99,26.698,0.281,25.462,0.104,23.978,0.041,25.093,0.081,23.223,0.027,22.016,0.015,21.489,0.013,21.034,0.011,20.028,0.01,22.03,-99,-99,0.071,0,0,0,0,0
800906,0.7012,2.5,150.309311,1.615334,21.72,89702,-99,-99,26.562,0.25,25.382,0.1,24.007,0.041,25.187,0.086,23.204,0.027,22.029,0.015,21.553,0.014,21.012,0.011,20.22,0.01,22.083,-99,-99,0.072,0,0,0,0,0
800984,0.595,4.5,150.286469,1.623921,22.07,88660,23.9956044397387,22.9206044397387,23.34,0.03,23.037,0.029,23.023,0.025,23.298,0.029,22.81,0.022,22.167,0.016,22.666,0.028,23.198,0.049,22.441,0.07,22.206,0.079,0.041,0.08,0,0,0,0,0
801003,0.9042,2.5,150.279282,1.624324,22.42,109759,-99,-99,25.874,0.142,25.181,0.089,24.42,0.054,25.194,0.087,23.869,0.038,22.747,0.022,22.085,0.019,21.405,0.014,20.249,0.011,22.782,-99,-99,0.135,0,0,0,0,0
801005,0.9038,3.5,150.278778,1.625349,22.26,109762,-99,24.4116044397387,24.191,0.047,23.764,0.042,23.519,0.032,23.886,0.039,23.313,0.028,22.546,0.02,22.187,0.02,21.983,0.02,21.393,0.029,22.549,-99,0.118,0.109,0,0,0,0,0
801047,0.8875,1.5,150.264008,1.618721,22.31,89355,-99,-99,25.349,0.096,24.933,0.077,24.328,0.052,24.745,0.065,23.628,0.033,22.586,0.02,21.933,0.017,21.631,0.015,20.613,0.015,22.608,-99,-99,0.109,0,0,2,2,0
801094,0.5458,4.5,150.242004,1.610143,22.37,91214,24.6906044397387,23.9006044397387,24.069,0.043,23.613,0.038,23.185,0.027,23.704,0.035,22.905,0.023,22.558,0.02,22.424,0.024,22.823,0.029,21.913,0.037,22.502,0.147,0.087,0.104,0,0,0,0,0
801097,0.2186,1.5,150.241043,1.610335,19.13,90394,-99,24.9246044397387,22.745,0.022,21.579,0.015,20.569,0.01,21.406,0.011,20.235,0.01,19.914,0.01,19.481,0.01,19.174,0.01,18.665,0.01,19.795,-99,0.224,0.01,0,0,0,0,0
801138,0.5178,3.5,150.223755,1.614261,21.85,111771,24.4236044397387,23.2196044397387,23.547,0.033,23.108,0.03,22.879,0.023,23.276,0.028,22.574,0.02,22.319,0.018,22.202,0.02,22.361,0.021,21.697,0.033,22.296,0.144,0.054,0.076,0,0,0,0,0
801161,0.0,3.5,150.21698,1.615369,20.15,111048,26.6496044397387,22.6496044397387,21.195,0.01,20.529,0.01,20.456,0.01,20.666,0.01,20.459,0.01,-99.9,-99.9,20.292,0.01,20.599,0.01,21.029,0.019,20.348,0.578,0.028,0.014,0,0,0,0,0
801199,0.5197,3.5,150.203537,1.615286,20.47,111027,25.0016044397387,23.9006044397387,23.855,0.038,23.095,0.03,22.378,0.018,23.046,0.025,21.607,0.012,20.866,0.01,20.424,0.01,19.995,0.01,19.202,0.01,20.877,0.189,0.106,0.019,0,0,0,0,0
801225,0.1648,2.5,150.193008,1.613127,22.42,111710,25.2016044397387,24.3786044397387,24.718,0.06,23.786,0.042,23.319,0.029,23.815,0.038,23.171,0.026,22.864,0.023,22.699,0.029,22.956,0.036,22.299,0.055,22.874,0.232,0.167,0.106,0,0,0,0,0
801235,0.553,4.5,150.190292,1.62391,20.37,110060,-99,26.6216044397387,25.153,0.076,23.604,0.038,22.46,0.019,23.336,0.029,21.619,0.012,20.875,0.01,20.265,0.01,19.839,0.01,19.108,0.01,20.729,-99,0.851,0.017,0,0,0,0,0
801253,0.4798,4.5,150.181427,1.619464,20.78,110695,22.8226044397387,21.9646044397387,22.095,0.016,21.705,0.015,21.498,0.012,21.892,0.014,21.262,0.011,21.104,0.01,20.742,0.01,20.692,0.01,20.167,0.01,21.012,0.049,0.018,0.021,0,0,0,0,0
801254,0.1964,3.5,150.181305,1.609578,19.39,112092,25.9846044397387,25.4566044397387,22.913,0.024,21.688,0.015,20.62,0.01,21.503,0.012,20.29,0.01,19.981,0.01,19.449,0.01,19.085,0.01,18.608,0.01,19.808,0.437,0.362,0.01,0,0,0,0,0
801264,0.906,3.5,150.177414,1.609086,22.27,111139,-99,24.3666044397387,23.791,0.036,23.439,0.035,23.37,0.029,23.591,0.033,23.297,0.029,22.592,0.02,22.304,0.023,22.291,0.023,21.838,0.036,22.616,-99,0.139,0.086,0,0,0,0,0
801279,0.5259,2.5,150.170822,1.62306,22.46,110395,25.1726044397387,24.4006044397387,24.471,0.052,23.959,0.046,23.621,0.034,24.091,0.045,23.209,0.027,22.841,0.023,22.681,0.029,22.606,0.028,22.117,0.05,22.824,0.235,0.143,0.102,0,0,0,0,0
801297,0.1694,4.5,150.165573,1.610781,21.78,112065,24.4276044397387,24.0516044397387,23.771,0.036,22.805,0.026,22.337,0.018,22.832,0.022,22.217,0.017,21.916,0.014,21.734,0.015,21.758,0.016,21.47,0.027,21.931,0.135,0.088,0.046,0,0,0,0,0
801351,0.4255,3.5,150.144775,1.623509,21.3,109945,-99,-99,25.737,0.109,24.065,0.048,23.001,0.024,23.919,0.039,22.209,0.016,21.523,0.012,21.157,0.011,20.719,0.01,20.072,0.01,21.582,-99,-99,0.034,0,0,0,0,0
801365,0.5332,4.5,150.139114,1.619734,20.39,110809,-99,-99,24.926,0.067,23.558,0.037,22.521,0.019,23.374,0.03,21.69,0.013,20.842,0.01,20.399,0.01,19.988,0.01,19.217,0.01,20.856,-99,-99,0.019,0,0,0,0,0
801383,0.2846,4.5,150.131927,1.621297,21.55,110344,23.9216044397387,23.3366044397387,23.258,0.028,22.642,0.024,22.113,0.016,22.63,0.02,21.955,0.015,21.698,0.013,21.483,0.013,21.507,0.014,21.1,0.021,21.727,0.115,0.048,0.04,0,0,0,0,0
801388,0.184,3.5,150.130493,1.62243,20.95,110346,23.6356044397387,23.1616044397387,23.23,0.027,22.337,0.021,21.843,0.014,22.352,0.018,21.753,0.013,21.453,0.011,21.273,0.012,21.356,0.013,20.853,0.018,21.455,0.101,0.093,0.031,0,0,0,0,0
801425,0.7445,3.5,150.11702,1.612376,22.11,111903,-99,23.9236044397387,23.751,0.036,23.382,0.034,23.264,0.028,23.526,0.032,22.975,0.024,22.44,0.019,22.209,0.02,22.243,0.022,21.774,0.035,22.422,-99,0.08,0.07,0,0,0,0,0
801446,0.7446,2.5,150.107864,1.619013,22.43,110983,-99,24.0786044397387,24.454,0.051,23.944,0.045,23.801,0.037,24.133,0.045,23.427,0.03,22.777,0.022,22.463,0.024,22.556,0.027,21.564,0.032,22.802,-99,0.109,0.102,0,0,0,0,0
801447,0.5363,3.5,150.107635,1.615683,20.21,111281,-99,-99,25.329,0.086,23.652,0.039,22.495,0.019,23.409,0.03,21.628,0.013,20.723,0.01,20.236,0.01,19.746,0.01,18.901,0.01,20.72,-99,-99,0.017,0,0,0,0,0
801451,0.2272,3.5,150.106583,1.620215,21.65,110803,23.7326044397387,23.4106044397387,23.565,0.032,22.863,0.027,22.427,0.018,22.883,0.023,22.342,0.018,22.058,0.015,21.922,0.017,21.925,0.018,21.529,0.033,22.042,0.088,0.059,0.051,0,0,0,0,0
801469,0.2275,4.5,150.098068,1.61419,21.49,111632,24.1466044397387,23.5786044397387,23.533,0.032,22.774,0.025,22.307,0.017,22.791,0.022,22.176,0.016,21.901,0.014,21.767,0.015,21.611,0.014,21.263,0.024,21.899,0.114,0.058,0.05,0,0,0,0,0
801477,0.8794,2.5,150.089874,1.618897,22.44,110987,-99,26.8196044397387,25.031,0.071,24.449,0.058,24.031,0.043,24.453,0.053,23.661,0.034,22.758,0.022,22.302,0.022,21.871,0.017,20.902,0.018,22.804,-99,1.197,0.099,0,0,0,0,0
801491,0.3377,1.5,150.084167,1.614814,20.71,111578,-99,-99,24.502,0.053,23.176,0.031,22.126,0.016,23.062,0.025,21.53,0.012,20.996,0.01,20.642,0.01,20.287,0.01,19.591,0.01,20.994,-99,-99,0.02,0,0,0,0,0
801497,0.6486,3.5,150.079178,1.625803,21.94,133239,26.3216044397387,24.0736044397387,23.855,0.037,23.4,0.034,23.19,0.027,23.496,0.032,22.747,0.021,22.238,0.017,22.001,0.018,21.963,0.018,21.366,0.026,22.218,0.507,0.122,0.059,0,0,0,0,0
801501,0.6238,1.5,150.078156,1.624139,21.27,133238,-99,-99,26.491,0.183,24.869,0.073,23.544,0.032,24.527,0.056,22.712,0.021,21.608,0.012,21.096,0.011,20.631,0.01,19.697,0.01,21.633,-99,-99,0.035,0,0,0,0,0
801569,0.8868,2.5,150.044556,1.611515,20.93,134012,27.4826044397387,24.0786044397387,23.441,0.03,22.941,0.028,22.559,0.02,23.032,0.025,22.298,0.017,21.453,0.011,20.976,0.01,20.592,0.01,19.659,0.01,21.441,1.424,0.117,0.03,0,0,8,0,0
801582,0.5262,3.1,150.039185,1.617291,21.53,134057,25.1056044397387,23.8966044397387,23.9,0.038,23.123,0.03,22.631,0.021,23.128,0.026,22.213,0.017,21.832,0.014,21.525,0.014,21.713,0.015,20.756,0.015,21.798,0.27,0.115,0.041,0,0,7,0,0
801603,0.8377,2.5,150.029953,1.625484,21.92,133348,-99,24.2386044397387,24.059,0.041,23.587,0.038,23.378,0.029,23.731,0.036,23.139,0.026,22.34,0.018,21.982,0.018,21.728,0.015,21.094,0.02,22.348,-99,0.119,0.068,0,0,0,0,0
801604,0.555,3.5,150.029892,1.62307,22.43,133704,25.1626044397387,23.6956044397387,24.072,0.042,23.644,0.039,23.449,0.031,23.846,0.038,23.06,0.025,22.692,0.021,22.546,0.026,22.343,0.023,21.886,0.039,22.715,0.198,0.086,0.095,0,0,0,0,0
